
[ 169/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 79.000 PnL=   62740.0 ETA=  890.0s
[ 170/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 77.000 PnL=   62370.0 ETA=  882.3s
[ 171/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 76.000 PnL=   62518.0 ETA=  874.8s
[ 172/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 77.000 PnL=   62803.0 ETA=  867.4s
[ 173/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 78.000 PnL=   62719.0 ETA=  860.0s
[ 174/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 76.000 PnL=   62374.0 ETA=  852.7s
[ 175/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 75.000 PnL=   62372.0 ETA=  845.5s
[ 176/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 76.000 PnL=   62768.0 ETA=  838.4s
[ 177/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 77.000 PnL=   62787.0 ETA=  831.4s
[ 178/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 75.000 PnL=   62222.0 ETA=  824.4s
[ 179/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 74.000 PnL=   62299.0 ETA=  817.5s
[ 180/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 75.000 PnL=   62586.0 ETA=  810.7s
[ 181/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 76.000 PnL=   62840.0 ETA=  804.0s
[ 182/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 74.000 PnL=   62110.0 ETA=  797.4s
[ 183/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 80.000 PnL=   62985.0 ETA=  790.8s
[ 184/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 74.000 PnL=   62463.0 ETA=  784.3s
[ 185/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 75.000 PnL=   62544.0 ETA=  777.8s
[ 186/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 80.000 PnL=   62112.0 ETA=  771.5s
[ 187/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 79.000 PnL=   62985.0 ETA=  765.2s
[ 188/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 80.000 PnL=   62824.0 ETA=  758.9s
[ 189/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 74.000 PnL=   62417.0 ETA=  752.8s
[ 190/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 79.000 PnL=   61954.0 ETA=  746.7s
[ 191/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 78.000 PnL=   62960.0 ETA=  740.6s
[ 192/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 79.000 PnL=   62824.0 ETA=  734.7s
[ 193/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 80.000 PnL=   62636.0 ETA=  728.8s
[ 194/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 78.000 PnL=   61954.0 ETA=  722.9s
[ 195/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 77.000 PnL=   62803.0 ETA=  717.1s
[ 196/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 78.000 PnL=   62799.0 ETA=  711.4s
[ 197/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 79.000 PnL=   62609.0 ETA=  705.7s
[ 198/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 77.000 PnL=   61844.0 ETA=  700.1s
[ 199/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 76.000 PnL=   62768.0 ETA=  694.5s
[ 200/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 75.000 PnL=   62200.0 ETA=  689.0s
[ 201/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 77.000 PnL=   62701.0 ETA=  683.6s
[ 202/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 78.000 PnL=   62478.0 ETA=  678.2s
[ 203/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 76.000 PnL=   62011.0 ETA=  672.8s
[ 204/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 75.000 PnL=   62586.0 ETA=  667.5s
[ 205/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 76.000 PnL=   62705.0 ETA=  662.3s
[ 206/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 78.000 PnL=   61968.0 ETA=  657.1s
[ 207/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 77.000 PnL=   62456.0 ETA=  652.0s
[ 208/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 75.000 PnL=   61859.0 ETA=  646.9s
[ 209/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 74.000 PnL=   62463.0 ETA=  641.8s
[ 210/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 75.000 PnL=   62563.0 ETA=  636.9s
[ 211/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 76.000 PnL=   62609.0 ETA=  631.9s
[ 212/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 37.000 DELTA_Q_ULTRA= 74.000 PnL=   61762.0 ETA=  627.0s
[ 213/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 80.000 PnL=   62824.0 ETA=  622.2s
[ 214/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 74.000 PnL=   62436.0 ETA=  617.3s
[ 215/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 75.000 PnL=   62203.0 ETA=  612.6s
[ 216/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 80.000 PnL=   62582.0 ETA=  607.9s
[ 217/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 79.000 PnL=   62824.0 ETA=  603.2s
[ 218/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 80.000 PnL=   62668.0 ETA=  598.6s
[ 219/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 74.000 PnL=   62091.0 ETA=  594.0s
[ 220/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 79.000 PnL=   62552.0 ETA=  589.4s
[ 221/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 78.000 PnL=   62799.0 ETA=  584.9s
[ 222/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 79.000 PnL=   62510.0 ETA=  580.5s
[ 223/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 80.000 PnL=   62074.0 ETA=  576.0s
[ 224/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 78.000 PnL=   62496.0 ETA=  571.6s
[ 225/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 77.000 PnL=   62701.0 ETA=  567.3s
[ 226/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 77.000 PnL=   61858.0 ETA=  563.0s
[ 227/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 78.000 PnL=   62510.0 ETA=  558.7s
[ 228/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 79.000 PnL=   62074.0 ETA=  554.5s
[ 229/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 77.000 PnL=   62562.0 ETA=  550.3s
[ 230/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 76.000 PnL=   62705.0 ETA=  546.1s
[ 231/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 77.000 PnL=   62370.0 ETA=  542.0s
[ 232/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 78.000 PnL=   62082.0 ETA=  537.9s
[ 233/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 76.000 PnL=   62562.0 ETA=  533.9s
[ 234/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 75.000 PnL=   62563.0 ETA=  529.8s
[ 235/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 76.000 PnL=   62374.0 ETA=  525.9s
[ 236/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 77.000 PnL=   62100.0 ETA=  521.9s
[ 237/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 75.000 PnL=   62514.0 ETA=  518.0s
[ 238/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 74.000 PnL=   62436.0 ETA=  514.1s
[ 239/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 76.000 PnL=   61989.0 ETA=  510.3s
[ 240/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 75.000 PnL=   62222.0 ETA=  506.4s
[ 241/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 76.000 PnL=   62125.0 ETA=  502.6s
[ 242/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 74.000 PnL=   62400.0 ETA=  498.9s
[ 243/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 80.000 PnL=   62668.0 ETA=  495.2s
[ 244/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 74.000 PnL=   62110.0 ETA=  491.5s
[ 245/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 75.000 PnL=   61973.0 ETA=  487.8s
[ 246/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 80.000 PnL=   62747.0 ETA=  484.2s
[ 247/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 79.000 PnL=   62510.0 ETA=  480.6s
[ 248/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 80.000 PnL=   62112.0 ETA=  477.0s
[ 249/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 42.000 DELTA_Q_ULTRA= 74.000 PnL=   61876.0 ETA=  473.4s
[ 250/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 79.000 PnL=   62717.0 ETA=  469.9s
[ 251/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 78.000 PnL=   62510.0 ETA=  466.4s
[ 252/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 79.000 PnL=   61954.0 ETA=  463.0s
[ 253/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 80.000 PnL=   62622.0 ETA=  459.5s
[ 254/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 78.000 PnL=   62617.0 ETA=  456.1s
[ 255/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 77.000 PnL=   62370.0 ETA=  452.7s
[ 256/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 78.000 PnL=   61954.0 ETA=  449.4s
[ 257/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 79.000 PnL=   62592.0 ETA=  446.0s
[ 258/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 77.000 PnL=   62727.0 ETA=  442.7s
[ 259/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 76.000 PnL=   62374.0 ETA=  439.5s
[ 260/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 77.000 PnL=   61844.0 ETA=  436.2s
[ 261/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 75.000 PnL=   61837.0 ETA=  433.0s
[ 262/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 78.000 PnL=   62592.0 ETA=  429.8s
[ 263/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 76.000 PnL=   62727.0 ETA=  426.6s
[ 264/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 75.000 PnL=   62222.0 ETA=  423.4s
[ 265/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 76.000 PnL=   62011.0 ETA=  420.3s
[ 266/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 77.000 PnL=   62576.0 ETA=  417.2s
[ 267/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 75.000 PnL=   62563.0 ETA=  414.1s
[ 268/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 74.000 PnL=   62110.0 ETA=  411.1s
[ 269/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 38.000 DELTA_Q_ULTRA= 75.000 PnL=   61859.0 ETA=  408.0s
[ 270/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 76.000 PnL=   62544.0 ETA=  405.0s
[ 271/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 74.000 PnL=   62482.0 ETA=  402.0s
[ 272/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 80.000 PnL=   62112.0 ETA=  399.0s
[ 273/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 75.000 PnL=   62354.0 ETA=  396.1s
[ 274/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 75.000 PnL=   62496.0 ETA=  393.1s
[ 275/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 80.000 PnL=   62688.0 ETA=  390.2s
[ 276/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 79.000 PnL=   61954.0 ETA=  387.4s
[ 277/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 74.000 PnL=   62281.0 ETA=  384.5s
[ 278/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 74.000 PnL=   62382.0 ETA=  381.6s
[ 279/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 79.000 PnL=   62688.0 ETA=  378.8s
[ 280/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 78.000 PnL=   61954.0 ETA=  376.0s
[ 281/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 80.000 PnL=   62985.0 ETA=  373.2s
[ 282/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 80.000 PnL=   62787.0 ETA=  370.5s
[ 283/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 78.000 PnL=   62662.0 ETA=  367.7s
[ 284/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 77.000 PnL=   61844.0 ETA=  365.0s
[ 285/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 79.000 PnL=   62985.0 ETA=  362.3s
[ 286/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 79.000 PnL=   62757.0 ETA=  359.6s
[ 287/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 77.000 PnL=   62565.0 ETA=  356.9s
[ 288/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 76.000 PnL=   62011.0 ETA=  354.3s
[ 289/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 80.000 PnL=   62077.0 ETA=  351.6s
[ 290/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 78.000 PnL=   62960.0 ETA=  349.0s
[ 291/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 78.000 PnL=   62757.0 ETA=  346.4s
[ 292/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 76.000 PnL=   62518.0 ETA=  343.9s
[ 293/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 75.000 PnL=   61859.0 ETA=  341.3s
[ 294/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 77.000 PnL=   62803.0 ETA=  338.8s
[ 295/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 74.000 PnL=   62496.0 ETA=  336.2s
[ 296/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 77.000 PnL=   62741.0 ETA=  333.7s
[ 297/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 75.000 PnL=   62372.0 ETA=  331.2s
[ 298/539] DELTA_Q_TARGET= 18.000 DELTA_Q_EXTREME= 34.000 DELTA_Q_ULTRA= 74.000 PnL=   61762.0 ETA=  328.7s
[ 299/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 76.000 PnL=   62768.0 ETA=  326.3s
[ 300/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 76.000 PnL=   62709.0 ETA=  323.8s
[ 301/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 74.000 PnL=   62299.0 ETA=  321.4s
[ 302/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 80.000 PnL=   62582.0 ETA=  319.0s
[ 303/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 78.000 PnL=   62524.0 ETA=  316.6s
[ 304/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 75.000 PnL=   62586.0 ETA=  314.2s
[ 305/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 78.000 PnL=   62739.0 ETA=  311.9s
[ 306/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 75.000 PnL=   62545.0 ETA=  309.5s
[ 307/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 80.000 PnL=   62985.0 ETA=  307.2s
[ 308/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 79.000 PnL=   62552.0 ETA=  304.9s
[ 309/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 74.000 PnL=   62463.0 ETA=  302.6s
[ 310/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 74.000 PnL=   62464.0 ETA=  300.3s
[ 311/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 79.000 PnL=   62985.0 ETA=  298.0s
[ 312/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 78.000 PnL=   62496.0 ETA=  295.8s
[ 313/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 77.000 PnL=   62701.0 ETA=  293.5s
[ 314/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 80.000 PnL=   62824.0 ETA=  291.3s
[ 315/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 80.000 PnL=   62728.0 ETA=  289.1s
[ 316/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 78.000 PnL=   62960.0 ETA=  286.9s
[ 317/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 77.000 PnL=   62562.0 ETA=  284.7s
[ 318/539] DELTA_Q_TARGET= 19.000 DELTA_Q_EXTREME= 32.000 DELTA_Q_ULTRA= 77.000 PnL=   62384.0 ETA=  282.5s
[ 319/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 79.000 PnL=   62824.0 ETA=  280.3s
[ 320/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 79.000 PnL=   62728.0 ETA=  278.2s
[ 321/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 77.000 PnL=   62803.0 ETA=  276.1s
[ 322/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 76.000 PnL=   62562.0 ETA=  273.9s
[ 323/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 78.000 PnL=   62799.0 ETA=  271.8s
[ 324/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 78.000 PnL=   62736.0 ETA=  269.7s
[ 325/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 76.000 PnL=   62768.0 ETA=  267.7s
[ 326/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 75.000 PnL=   62514.0 ETA=  265.6s
[ 327/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 77.000 PnL=   62701.0 ETA=  263.5s
[ 328/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 77.000 PnL=   62579.0 ETA=  261.5s
[ 329/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 75.000 PnL=   62586.0 ETA=  259.5s
[ 330/539] DELTA_Q_TARGET= 24.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 74.000 PnL=   62400.0 ETA=  257.5s
[ 331/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 76.000 PnL=   62705.0 ETA=  255.4s
[ 332/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 76.000 PnL=   62500.0 ETA=  253.5s
[ 333/539] DELTA_Q_TARGET= 21.000 DELTA_Q_EXTREME= 36.000 DELTA_Q_ULTRA= 74.000 PnL=   62463.0 ETA=  251.5s
[ 334/539] DELTA_Q_TARGET= 23.000 DELTA_Q_EXTREME= 33.000 DELTA_Q_ULTRA= 80.000 PnL=   62747.0 ETA=  249.5s
[ 335/539] DELTA_Q_TARGET= 20.000 DELTA_Q_EXTREME= 40.000 DELTA_Q_ULTRA= 75.000 PnL=   62563.0 ETA=  247.5s
[ 336/539] DELTA_Q_TARGET= 22.000 DELTA_Q_EXTREME= 41.000 DELTA_Q_ULTRA= 75.000 PnL=   62354.0 ETA=  245.6s
